userId,venueCategory,1
239,Mexican Restaurant,1
44,Automotive Shop,2
1037,Coffee Shop,1
326,Salon / Barbershop,2
100,Gym / Fitness Center,1
232,Indian Restaurant,1
625,Performing Arts Venue,1
231,Cosmetics Shop,1
980,Science Museum,1
189,Cupcake Shop,1
516,Furniture / Home Store,1
189,Tea Room,2
93,Ramen /  Noodle House,1
556,Train Station,2
44,Office,1
556,Harbor / Marina,1
750,Bookstore,1
44,City,2
960,Mall,1
933,Bookstore,1
624,Sandwich Place,2
978,Sandwich Place,1
189,Flea Market,1
1022,Café,1
771,Diner,3
753,Other Great Outdoors,1
190,Miscellaneous Shop,1
753,Moving Target,1
1039,Food & Drink Shop,1
522,Donut Shop,1
201,Concert Hall,1
595,BBQ Joint,2
898,General Entertainment,1
1022,Pet Store,1
284,Steakhouse,1
6,Beach,1
634,Snack Place,1
311,Residential Building (Apartment / Condo),2
165,College Academic Building,6
6,Mall,1
671,Mall,3
492,Steakhouse,1
426,Gym / Fitness Center,1
673,Newsstand,1
1022,Pet Service,1
568,Movie Theater,2
603,Diner,1
1022,Synagogue,1
823,Airport,2
1012,Athletic & Sport,1
556,Subway,3
769,Home (private),17
634,General Travel,1
538,French Restaurant,1
70,Storage Facility,2
426,Train Station,3
1022,Drugstore / Pharmacy,1
349,Video Game Store,4
1073,Gastropub,1
154,Coffee Shop,4
628,Clothing Store,1
437,Medical Center,1
1022,Clothing Store,1
160,Bagel Shop,1
602,Coffee Shop,2
208,Ramen /  Noodle House,1
196,Burger Joint,1
607,Sushi Restaurant,1
232,Pizza Place,1
151,Sushi Restaurant,1
607,Residential Building (Apartment / Condo),1
687,Church,1
426,City,12
1018,Convention Center,1
634,Mexican Restaurant,4
1022,Bike Shop,1
220,Ferry,1
415,Gym / Fitness Center,2
759,Caribbean Restaurant,1
668,Deli / Bodega,1
687,Bar,1
687,Cosmetics Shop,1
432,Food & Drink Shop,4
1014,Paper / Office Supplies Store,1
872,Medical Center,1
422,Zoo,14
374,Post Office,1
435,Café,1
324,Clothing Store,1
450,Chinese Restaurant,1
286,Gastropub,1
454,Neighborhood,4
408,Jewelry Store,1
149,Hotel,1
560,Wings Joint,1
160,BBQ Joint,1
101,Vietnamese Restaurant,1
200,Furniture / Home Store,1
687,Subway,9
1046,Miscellaneous Shop,2
153,Vietnamese Restaurant,1
538,American Restaurant,2
530,Fast Food Restaurant,1
704,General Entertainment,1
468,Neighborhood,1
697,General College & University,1
704,Art Gallery,1
582,Design Studio,1
607,Music Venue,1
311,Post Office,1
103,Fraternity House,2
1037,Bank,1
229,Pizza Place,2
783,Department Store,1
642,Bridge,1
151,Market,6
151,Soup Place,2
687,Scenic Lookout,1
159,Mexican Restaurant,1
379,Department Store,1
687,High School,1
76,Travel Lounge,1
153,General Entertainment,1
472,Library,1
746,Greek Restaurant,1
109,Salad Place,1
403,Drugstore / Pharmacy,1
238,Post Office,1
62,Dumpling Restaurant,1
239,Paper / Office Supplies Store,2
642,Market,1
687,Middle School,1
764,Medical Center,3
386,Office,1
450,Food Truck,1
352,Home (private),3
522,Clothing Store,1
115,Gastropub,1
701,Spa / Massage,3
269,Hotel,2
132,Stadium,1
252,Coffee Shop,1
285,Government Building,1
308,American Restaurant,1
486,Food & Drink Shop,1
520,Asian Restaurant,1
697,Pizza Place,1
1040,College Academic Building,1
727,Asian Restaurant,2
527,Fast Food Restaurant,3
282,Burger Joint,2
1013,Burger Joint,3
426,Laundry Service,3
560,University,1
560,College Academic Building,7
645,Bus Station,3
283,Stadium,1
41,Pizza Place,1
18,Arts & Crafts Store,1
943,Electronics Store,1
167,Gift Shop,1
420,French Restaurant,1
928,Hardware Store,2
7,Smoke Shop,1
120,Mexican Restaurant,2
491,Stadium,1
98,Gym / Fitness Center,1
480,American Restaurant,2
166,Ferry,1
342,Mexican Restaurant,1
637,Church,1
290,Vegetarian / Vegan Restaurant,1
935,Hardware Store,3
865,College Theater,2
41,Building,1
555,Mediterranean Restaurant,1
342,Art Museum,1
56,Gift Shop,1
532,School,2
1016,Japanese Restaurant,1
89,Chinese Restaurant,6
315,Distillery,1
958,Diner,1
700,Food,1
1022,Music Store,1
27,Plaza,1
980,Hot Dog Joint,3
6,Plaza,6
645,Convenience Store,1
1048,Snack Place,1
961,Miscellaneous Shop,1
606,Airport,3
289,Miscellaneous Shop,1
617,Post Office,1
132,Medical Center,1
125,Coffee Shop,1
101,General Travel,1
602,Bar,6
164,Department Store,1
634,Cosmetics Shop,1
952,Building,14
426,Chinese Restaurant,2
30,Food Truck,1
928,Café,2
437,Sushi Restaurant,2
249,Café,1
200,Caribbean Restaurant,1
20,Restaurant,2
878,Vegetarian / Vegan Restaurant,1
776,City,1
286,Travel Lounge,1
151,Burger Joint,2
87,Government Building,1
548,Cuban Restaurant,1
634,Church,1
189,High School,1
201,Post Office,2
1045,Bank,2
263,Coffee Shop,2
87,Event Space,1
1067,Japanese Restaurant,1
621,Salon / Barbershop,1
100,Market,1
109,Medical Center,4
265,College Academic Building,2
847,Bus Station,2
1076,Art Museum,1
938,Movie Theater,1
678,High School,1
1046,Chinese Restaurant,2
939,Video Game Store,1
809,General Entertainment,1
244,Office,2
833,Airport,1
282,Burrito Place,1
887,Thai Restaurant,1
234,Financial or Legal Service,1
262,Food & Drink Shop,1
300,Hardware Store,1
154,Pizza Place,2
1046,Burger Joint,1
253,Korean Restaurant,1
1046,Video Store,1
786,College Academic Building,1
687,American Restaurant,2
428,Tea Room,1
399,Seafood Restaurant,1
414,Athletic & Sport,2
25,Donut Shop,2
398,Clothing Store,1
570,Thai Restaurant,1
741,Plaza,4
77,Caribbean Restaurant,1
414,Deli / Bodega,1
392,Tea Room,1
928,Cuban Restaurant,1
552,Medical Center,1
939,Sporting Goods Shop,1
349,Stadium,1
609,Stadium,1
62,Athletic & Sport,1
222,BBQ Joint,2
37,Ramen /  Noodle House,1
1083,Theater,1
462,Concert Hall,1
625,BBQ Joint,1
151,Hotel,1
952,Residential Building (Apartment / Condo),2
560,Other Nightlife,1
988,Bar,4
1022,Plaza,1
1022,Convention Center,2
454,Scenic Lookout,4
529,Ski Area,1
517,Soup Place,2
517,Fried Chicken Joint,7
1022,Mall,1
44,Fast Food Restaurant,5
343,Bagel Shop,1
146,Bakery,1
634,Gym / Fitness Center,9
1065,Miscellaneous Shop,2
1042,Clothing Store,3
25,Furniture / Home Store,5
422,Government Building,2
95,Miscellaneous Shop,3
634,Donut Shop,2
634,Salon / Barbershop,2
842,Medical Center,6
761,Donut Shop,1
352,Coffee Shop,2
886,Bridge,1
719,Arts & Crafts Store,1
933,Theater,2
375,Athletic & Sport,1
160,Ramen /  Noodle House,1
903,Mediterranean Restaurant,2
639,Furniture / Home Store,1
599,Salon / Barbershop,1
621,Gift Shop,1
416,Theater,1
787,Taxi,2
1022,Museum,1
285,Library,1
253,Caribbean Restaurant,1
542,Clothing Store,1
460,Video Game Store,1
252,Bakery,1
542,Bar,1
299,Beer Garden,2
299,Market,1
290,Theater,1
90,Library,1
694,Department Store,1
681,Theater,1
1022,Library,1
367,University,1
252,Arepa Restaurant,1
738,Italian Restaurant,1
109,Pizza Place,1
238,Pizza Place,1
841,Tea Room,2
862,Laundry Service,1
375,Thrift / Vintage Store,1
542,Tea Room,2
687,Video Game Store,1
375,Market,1
494,College Academic Building,1
1045,Department Store,1
624,Neighborhood,1
176,Korean Restaurant,1
25,Subway,1
694,Flea Market,1
821,Arepa Restaurant,1
865,Bowling Alley,2
282,Bookstore,2
300,Clothing Store,1
901,High School,1
375,Flea Market,1
828,Salon / Barbershop,1
617,Spanish Restaurant,1
369,Flea Market,1
580,Sandwich Place,1
105,Plaza,1
239,Hardware Store,1
264,Bar,1
494,Playground,1
943,Chinese Restaurant,2
494,Coffee Shop,1
36,Taxi,1
62,Bus Station,1
107,Italian Restaurant,2
426,Latin American Restaurant,1
945,Event Space,1
599,Furniture / Home Store,2
1067,Performing Arts Venue,2
552,Bus Station,7
615,Japanese Restaurant,1
933,Moving Target,2
688,Thai Restaurant,1
229,Japanese Restaurant,2
671,Cuban Restaurant,1
719,Furniture / Home Store,1
126,Flea Market,1
331,Bakery,1
1016,Sporting Goods Shop,1
113,Korean Restaurant,3
285,Pizza Place,2
732,Italian Restaurant,3
1068,Diner,1
572,Hotel,1
201,Toy / Game Store,1
821,Church,2
632,Student Center,1
1016,Plaza,1
437,Tapas Restaurant,1
922,Diner,1
379,Mall,2
1053,Sushi Restaurant,1
354,Concert Hall,2
416,Residential Building (Apartment / Condo),2
366,College Academic Building,1
1042,Residential Building (Apartment / Condo),1
198,Diner,1
821,Concert Hall,1
1016,Toy / Game Store,1
671,Music Venue,1
249,Mexican Restaurant,1
837,Plaza,2
794,Plaza,1
723,Italian Restaurant,1
928,Latin American Restaurant,2
580,Mediterranean Restaurant,1
1046,Restaurant,1
601,Vegetarian / Vegan Restaurant,1
972,Café,2
775,Government Building,3
892,Movie Theater,1
171,Home (private),1
897,Park,1
1009,Bowling Alley,1
493,Indian Restaurant,1
77,American Restaurant,1
344,Train Station,1
554,Hotel,1
945,Professional & Other Places,1
437,Cuban Restaurant,1
197,BBQ Joint,1
595,Housing Development,1
1042,Diner,2
786,School,1
151,Seafood Restaurant,1
432,Subway,9
432,Bus Station,7
994,Gym / Fitness Center,1
1046,Church,3
800,Garden,1
338,Donut Shop,1
338,Church,1
359,Salon / Barbershop,1
223,Antique Shop,5
518,Burger Joint,1
496,Parking,1
997,City,14
1077,Bus Station,1
717,Food & Drink Shop,1
520,American Restaurant,1
25,General Entertainment,1
428,Residential Building (Apartment / Condo),1
25,Department Store,3
153,Restaurant,2
414,Italian Restaurant,1
244,Latin American Restaurant,1
177,Tea Room,1
40,Automotive Shop,1
386,Diner,1
56,Event Space,1
796,French Restaurant,1
390,Pool Hall,1
556,Toy / Game Store,2
773,Department Store,1
372,Plaza,3
634,Bagel Shop,2
720,Pet Store,1
113,Dumpling Restaurant,1
8,Coffee Shop,2
491,Italian Restaurant,1
602,Miscellaneous Shop,1
36,Flea Market,1
386,Drugstore / Pharmacy,2
40,Plaza,1
40,Video Game Store,1
533,American Restaurant,1
426,Burger Joint,2
392,Gift Shop,1
298,Dim Sum Restaurant,1
298,Jewelry Store,1
6,Law School,1
415,Flea Market,1
383,Cosmetics Shop,1
62,Bakery,1
170,Theater,1
8,Clothing Store,1
305,Furniture / Home Store,1
114,Eastern European Restaurant,1
343,Neighborhood,1
697,Indian Restaurant,1
98,Electronics Store,1
817,Video Game Store,1
98,Scenic Lookout,3
1039,Train Station,1
516,General Travel,1
56,Asian Restaurant,1
432,Arts & Crafts Store,1
132,Museum,1
988,Sporting Goods Shop,1
451,Paper / Office Supplies Store,1
968,Pizza Place,1
775,Greek Restaurant,1
1012,Financial or Legal Service,1
166,Seafood Restaurant,1
410,Seafood Restaurant,3
229,Gift Shop,2
855,Church,1
623,French Restaurant,1
599,Laundry Service,2
185,Furniture / Home Store,4
98,Stadium,1
493,Athletic & Sport,1
953,Deli / Bodega,2
458,Burger Joint,1
253,Sushi Restaurant,1
451,Department Store,4
522,Chinese Restaurant,1
542,Fast Food Restaurant,2
626,Neighborhood,1
1014,Drugstore / Pharmacy,1
463,Deli / Bodega,1
629,Mexican Restaurant,1
1002,Vegetarian / Vegan Restaurant,1
237,Chinese Restaurant,1
738,Electronics Store,2
674,Candy Store,1
6,Bridge,4
451,Mexican Restaurant,2
680,Italian Restaurant,1
237,Concert Hall,1
114,Turkish Restaurant,1
431,Antique Shop,1
399,Italian Restaurant,2
554,Elementary School,1
652,Italian Restaurant,1
569,Bowling Alley,1
1071,Toy / Game Store,1
88,French Restaurant,1
926,Vietnamese Restaurant,1
926,Dessert Shop,3
450,Stadium,2
666,Diner,1
811,Gas Station / Garage,2
546,Neighborhood,9
839,Other Great Outdoors,1
850,Racetrack,1
700,Medical Center,1
64,History Museum,1
556,Road,11
54,Airport,2
465,Drugstore / Pharmacy,1
166,Coffee Shop,1
231,Concert Hall,1
102,Diner,1
1046,Funeral Home,1
1047,Caribbean Restaurant,1
645,City,1
249,Bus Station,1
399,Medical Center,1
253,Shop & Service,1
201,Hotel,1
15,Medical School,1
645,Museum,1
203,Post Office,1
1015,Financial or Legal Service,1
408,Soup Place,1
742,Café,1
77,Electronics Store,1
548,Bar,1
33,Middle Eastern Restaurant,1
808,Residential Building (Apartment / Condo),16
6,Burger Joint,1
751,Flea Market,1
687,Mexican Restaurant,1
970,General College & University,1
808,Neighborhood,21
771,Sandwich Place,1
808,Government Building,2
639,Post Office,2
876,Bridge,2
89,Dessert Shop,1
872,Vegetarian / Vegan Restaurant,1
972,Art Museum,1
808,Stadium,1
64,Spa / Massage,1
460,Event Space,1
129,Italian Restaurant,1
808,Coffee Shop,4
808,Train Station,1
808,Fast Food Restaurant,4
392,Burger Joint,1
269,Steakhouse,1
451,Neighborhood,8
451,Gym / Fitness Center,1
205,Clothing Store,2
87,Salon / Barbershop,1
486,Gastropub,1
265,Office,2
203,Student Center,1
253,Clothing Store,2
62,Cosmetics Shop,1
548,Concert Hall,1
884,Italian Restaurant,1
427,French Restaurant,2
634,Burrito Place,2
1014,Food & Drink Shop,1
1075,Stadium,1
888,General Entertainment,1
697,Burrito Place,1
876,Fried Chicken Joint,1
353,Asian Restaurant,1
414,Spiritual Center,1
641,Bar,1
310,Restaurant,1
686,Laundry Service,1
166,Beer Garden,1
154,American Restaurant,2
836,Beer Garden,1
548,Bakery,1
100,Bar,1
1046,Coffee Shop,1
808,Fried Chicken Joint,1
808,Gas Station / Garage,2
602,Movie Theater,2
112,Residential Building (Apartment / Condo),1
112,Deli / Bodega,1
350,Medical Center,1
817,College Academic Building,1
451,Bus Station,3
672,Arts & Entertainment,1
694,Coffee Shop,3
523,Performing Arts Venue,1
305,Government Building,1
986,Bridge,1
379,Medical Center,1
808,Diner,1
973,Train Station,1
850,General Entertainment,6
417,Other Great Outdoors,1
138,Post Office,3
138,Pizza Place,1
1019,Restaurant,1
576,Hotel,1
1083,Salad Place,1
239,Electronics Store,2
220,Diner,1
687,Department Store,3
961,Steakhouse,1
672,Cosmetics Shop,1
450,Electronics Store,1
151,Sandwich Place,2
409,Latin American Restaurant,1
898,Medical Center,1
30,Bagel Shop,1
672,Candy Store,1
790,Medical School,4
779,Gluten-free Restaurant,1
787,Medical Center,1
811,General College & University,1
302,Medical Center,1
286,Building,1
811,Furniture / Home Store,1
986,Plaza,1
556,BBQ Joint,1
454,Paper / Office Supplies Store,1
286,Event Space,1
1046,Post Office,1
262,Office,8
653,Deli / Bodega,1
986,Pizza Place,1
78,Pet Store,1
481,Jewelry Store,1
220,Building,4
201,Fried Chicken Joint,1
493,Bookstore,2
808,Mall,1
808,Plaza,10
808,Miscellaneous Shop,1
629,Electronics Store,1
257,Food & Drink Shop,3
555,Chinese Restaurant,1
964,Theater,1
201,Furniture / Home Store,2
201,Hardware Store,1
629,Chinese Restaurant,2
433,Gas Station / Garage,1
109,Jewelry Store,1
554,Rental Car Location,1
290,Movie Theater,2
47,Concert Hall,1
996,Cupcake Shop,2
44,American Restaurant,2
33,Subway,1
591,College Academic Building,1
563,Cuban Restaurant,1
298,Seafood Restaurant,1
426,Drugstore / Pharmacy,1
451,Hotel,1
451,Steakhouse,1
671,Gym / Fitness Center,2
687,Sporting Goods Shop,3
850,Stadium,4
154,Drugstore / Pharmacy,2
366,Dumpling Restaurant,1
85,Falafel Restaurant,2
6,Fast Food Restaurant,4
850,Train Station,1
539,Middle Eastern Restaurant,1
781,Fast Food Restaurant,2
64,Bike Shop,6
64,Fraternity House,3
64,Turkish Restaurant,1
311,Other Great Outdoors,2
64,Food & Drink Shop,1
602,Electronics Store,9
498,Clothing Store,2
498,Bridge,1
249,Factory,1
869,Gym / Fitness Center,2
454,Deli / Bodega,2
185,Electronics Store,1
1048,Greek Restaurant,1
223,Cosmetics Shop,1
703,German Restaurant,1
463,Sandwich Place,1
563,Sandwich Place,1
1028,University,1
100,Embassy / Consulate,1
746,Soup Place,1
323,Chinese Restaurant,1
719,Snack Place,1
634,Deli / Bodega,1
15,Paper / Office Supplies Store,1
32,Vegetarian / Vegan Restaurant,3
200,Hardware Store,1
668,Pizza Place,3
434,Student Center,1
980,Cosmetics Shop,1
488,Bagel Shop,2
229,Market,1
837,Community College,2
842,Flea Market,2
100,Cuban Restaurant,1
79,Office,3
556,General Travel,2
794,Chinese Restaurant,1
113,Burger Joint,1
517,Indian Restaurant,5
520,Subway,1
808,City,9
1077,Church,1
171,Hot Dog Joint,1
89,College Academic Building,4
881,Cosmetics Shop,1
420,Pizza Place,2
691,Electronics Store,1
808,Drugstore / Pharmacy,6
329,Electronics Store,1
1077,Dessert Shop,1
349,Event Space,2
153,Beer Garden,1
679,Bookstore,2
274,Plaza,1
1014,Home (private),2
884,Event Space,3
884,Hotel,1
282,Clothing Store,1
1035,Indian Restaurant,6
997,Movie Theater,1
563,Department Store,1
634,Gas Station / Garage,1
665,Indian Restaurant,13
538,Clothing Store,2
1074,Bakery,1
650,Music Venue,3
744,Athletic & Sport,1
451,Gift Shop,1
618,Indian Restaurant,37
850,Indian Restaurant,2
111,Plaza,1
634,Burger Joint,2
233,Steakhouse,1
826,Cuban Restaurant,1
556,Bank,2
885,Mexican Restaurant,1
886,Vegetarian / Vegan Restaurant,2
857,Pizza Place,2
868,Garden Center,1
586,Other Nightlife,1
537,Plaza,1
823,Tanning Salon,2
22,Indian Restaurant,16
285,Bar,1
63,Italian Restaurant,1
366,Peruvian Restaurant,1
744,Seafood Restaurant,1
905,Hotel,1
862,Asian Restaurant,7
56,French Restaurant,1
997,Light Rail,2
552,Subway,39
1057,Sandwich Place,3
64,Indian Restaurant,3
295,Eastern European Restaurant,1
219,Indian Restaurant,3
844,Moving Target,1
205,City,1
844,Deli / Bodega,1
538,Ferry,1
997,Other Great Outdoors,2
64,Office,1
1035,Playground,1
1035,Residential Building (Apartment / Condo),1
1035,Subway,1
119,Café,2
1035,Ferry,1
1035,Bridge,2
1035,Bus Station,1
1035,American Restaurant,3
1035,Electronics Store,1
1035,Gym / Fitness Center,1
1035,Furniture / Home Store,1
1035,Bowling Alley,3
1035,Brewery,1
671,Train Station,12
1035,Fraternity House,2
799,Deli / Bodega,1
395,Miscellaneous Shop,1
998,Home (private),12
437,Bakery,2
201,Dessert Shop,1
769,Fast Food Restaurant,1
929,Professional & Other Places,1
1043,Neighborhood,1
295,Government Building,2
922,Steakhouse,2
220,Train Station,3
516,Train Station,1
118,BBQ Joint,1
313,Caribbean Restaurant,1
453,American Restaurant,1
416,Gym / Fitness Center,2
1028,Department Store,1
466,Middle Eastern Restaurant,1
838,High School,1
99,Fast Food Restaurant,1
34,Post Office,2
796,Donut Shop,4
1057,Bakery,1
33,Professional & Other Places,1
431,Tapas Restaurant,1
408,Burger Joint,1
1075,Coffee Shop,3
953,Train Station,1
994,Salon / Barbershop,1
1021,Salon / Barbershop,1
645,Fast Food Restaurant,1
867,Italian Restaurant,2
602,Deli / Bodega,6
1023,Tea Room,1
516,Mexican Restaurant,3
702,Cupcake Shop,1
933,Flea Market,1
1037,BBQ Joint,3
1075,Nail Salon,1
191,Movie Theater,1
1035,BBQ Joint,1
918,Restaurant,2
113,Art Museum,1
1035,Seafood Restaurant,1
563,Hotel,2
1072,Garden Center,1
671,General Travel,1
375,Event Space,1
701,Electronics Store,1
77,General College & University,1
323,American Restaurant,1
810,Fast Food Restaurant,1
110,Hotel,1
426,Asian Restaurant,3
361,Gastropub,1
750,Donut Shop,1
463,Hotel,2
804,Japanese Restaurant,2
840,Plaza,1
837,Cosmetics Shop,5
599,Coffee Shop,1
36,Salon / Barbershop,1
282,Movie Theater,4
816,Hotel,4
205,Medical Center,4
725,Building,2
124,Other Nightlife,1
1056,Concert Hall,1
492,Toy / Game Store,1
951,Theater,1
249,Theater,1
44,Hardware Store,1
803,Art Museum,1
336,Indian Restaurant,14
520,Fast Food Restaurant,1
1035,Bike Shop,8
80,Sushi Restaurant,1
885,Thai Restaurant,1
233,Concert Hall,1
893,Latin American Restaurant,1
18,Bowling Alley,1
963,Event Space,1
671,Plaza,1
703,Turkish Restaurant,1
811,Seafood Restaurant,1
589,Government Building,1
398,Sushi Restaurant,1
942,Ramen /  Noodle House,1
37,Italian Restaurant,1
308,Music Venue,1
360,Hotel,1
551,Indian Restaurant,3
152,Indian Restaurant,1
366,Asian Restaurant,1
850,Athletic & Sport,2
743,Drugstore / Pharmacy,3
103,Indian Restaurant,2
924,Arcade,1
64,Residential Building (Apartment / Condo),1
64,Subway,1
64,Park,2
36,Laundry Service,1
419,Donut Shop,1
114,Drugstore / Pharmacy,2
352,Gym / Fitness Center,1
671,Road,5
847,Airport,1
227,Diner,1
211,Breakfast Spot,1
22,German Restaurant,7
192,Deli / Bodega,1
808,Subway,20
219,German Restaurant,1
86,Bridal Shop,1
331,Convenience Store,2
278,Scandinavian Restaurant,1
1028,General College & University,2
64,Ice Cream Shop,1
784,Fast Food Restaurant,1
427,Breakfast Spot,1
349,Cupcake Shop,2
334,Steakhouse,1
789,Donut Shop,1
64,Bridge,1
402,Sandwich Place,1
658,Convenience Store,1
668,Korean Restaurant,1
736,Historic Site,1
469,Food Truck,1
64,Home (private),1
277,Sandwich Place,4
454,Market,2
311,American Restaurant,1
454,Electronics Store,1
605,Tea Room,2
556,Laundry Service,1
144,Library,1
146,Food,1
898,Toy / Game Store,1
508,Train Station,1
151,Subway,2
642,Falafel Restaurant,1
519,Historic Site,1
988,Cupcake Shop,2
585,Asian Restaurant,1
808,Video Game Store,2
437,Cupcake Shop,1
7,Cupcake Shop,1
83,Hotel,1
372,Trade School,1
428,American Restaurant,2
522,Department Store,1
756,Synagogue,1
681,BBQ Joint,1
1075,Performing Arts Venue,1
109,Italian Restaurant,2
223,Breakfast Spot,1
49,Gastropub,1
64,Church,1
1046,School,1
119,Sushi Restaurant,1
551,German Restaurant,2
940,Paper / Office Supplies Store,1
302,Stadium,1
940,Hardware Store,1
90,Factory,1
293,Dessert Shop,1
228,American Restaurant,4
614,Ramen /  Noodle House,1
222,College Academic Building,1
262,Clothing Store,1
971,Mall,1
245,BBQ Joint,1
1035,German Restaurant,2
377,Greek Restaurant,1
886,Salon / Barbershop,2
282,Art Gallery,1
64,German Restaurant,2
650,Art Museum,1
596,Electronics Store,2
262,Drugstore / Pharmacy,2
692,Music Venue,1
546,Pizza Place,1
154,Food & Drink Shop,3
602,Food & Drink Shop,3
784,Tea Room,1
145,Theater,1
572,Southern / Soul Food Restaurant,1
983,German Restaurant,3
121,Café,1
121,Gift Shop,1
608,Thai Restaurant,1
122,French Restaurant,1
665,German Restaurant,6
865,Pool Hall,1
1013,Tattoo Parlor,1
527,Road,10
850,Restaurant,1
850,German Restaurant,16
64,BBQ Joint,2
13,Athletic & Sport,2
771,Building,1
493,Sushi Restaurant,2
519,Gastropub,2
13,Garden,1
610,Music Venue,1
1067,Harbor / Marina,1
516,Bus Station,1
894,Italian Restaurant,1
198,Bowling Alley,2
76,Concert Hall,1
352,Music Venue,1
603,Hotel,5
1035,University,2
458,Hotel,1
808,Bus Station,1
64,Music Venue,1
192,Food Truck,1
901,Plaza,1
13,Home (private),15
898,Electronics Store,1
336,German Restaurant,13
64,Military Base,1
620,Bus Station,1
696,Library,2
687,Student Center,1
628,Electronics Store,1
115,Performing Arts Venue,1
1035,Steakhouse,1
403,Hardware Store,1
887,Board Shop,1
520,Bridal Shop,1
523,Bagel Shop,1
323,Train Station,4
658,Library,1
929,Brewery,2
474,Science Museum,1
249,Residential Building (Apartment / Condo),1
767,Breakfast Spot,1
114,Train Station,1
390,Plaza,1
659,Bagel Shop,3
671,Art Museum,1
151,Bookstore,1
681,Mall,1
325,Diner,1
89,Bakery,1
359,Mexican Restaurant,1
756,Breakfast Spot,1
454,Department Store,1
262,Arts & Crafts Store,1
965,Salon / Barbershop,2
188,Jewelry Store,1
709,Airport,3
146,Spa / Massage,1
47,Wings Joint,1
671,Coffee Shop,4
306,Latin American Restaurant,1
299,Cosmetics Shop,1
223,Brewery,1
764,Latin American Restaurant,1
821,Burger Joint,1
827,Pet Service,1
588,Gastropub,1
671,Salon / Barbershop,1
665,Neighborhood,1
239,Food & Drink Shop,2
109,Cosmetics Shop,1
808,Bridge,14
413,Gift Shop,1
821,Bus Station,1
349,Church,3
681,Food & Drink Shop,2
41,Food Truck,1
518,Paper / Office Supplies Store,1
957,Ferry,1
611,Gift Shop,1
957,Bowling Alley,1
386,Furniture / Home Store,1
239,Thrift / Vintage Store,1
192,Art Museum,1
36,Stadium,1
816,Sporting Goods Shop,2
455,Cajun / Creole Restaurant,1
772,Gym / Fitness Center,1
702,Salon / Barbershop,1
521,Historic Site,1
563,French Restaurant,1
165,Salon / Barbershop,1
350,Seafood Restaurant,1
153,Department Store,1
856,School,1
732,Electronics Store,1
1011,Clothing Store,1
77,Miscellaneous Shop,1
90,Cosmetics Shop,2
249,General Entertainment,2
192,Dessert Shop,2
1047,Italian Restaurant,1
687,Bridge,1
556,Bridge,1
938,Bakery,1
4,Harbor / Marina,1
860,Electronics Store,2
215,Movie Theater,1
843,Hardware Store,1
759,Museum,1
957,Furniture / Home Store,1
801,Clothing Store,1
828,Church,2
393,Plaza,1
799,Performing Arts Venue,1
339,Theater,1
367,Residential Building (Apartment / Condo),2
784,BBQ Joint,1
192,Flea Market,1
360,Bakery,1
624,Ice Cream Shop,1
413,Flea Market,1
1078,Portuguese Restaurant,1
393,Thrift / Vintage Store,1
262,Concert Hall,1
761,Deli / Bodega,2
841,Department Store,1
325,Music Venue,1
393,Neighborhood,1
826,Concert Hall,1
509,Mediterranean Restaurant,1
937,Ethiopian Restaurant,1
1019,Japanese Restaurant,2
175,Train Station,1
589,Mall,1
413,Department Store,1
738,Diner,2
989,Korean Restaurant,1
716,Hotel,1
586,Government Building,1
428,Bowling Alley,1
490,Food & Drink Shop,6
171,Ferry,1
410,Stadium,1
680,Steakhouse,1
594,Airport,1
251,Music Venue,1
972,Indian Restaurant,1
648,Bar,1
970,Concert Hall,1
589,Electronics Store,1
33,Road,1
262,Bar,1
33,Residential Building (Apartment / Condo),1
999,Food,1
951,Plaza,2
878,Candy Store,1
517,Music Venue,4
410,Korean Restaurant,1
336,Bakery,1
996,Beer Garden,1
866,Burger Joint,1
469,Burger Joint,1
649,Chinese Restaurant,1
408,Fast Food Restaurant,1
761,Parking,2
750,City,3
393,Gym / Fitness Center,27
223,Bus Station,2
223,Bridge,1
228,Fast Food Restaurant,1
154,Athletic & Sport,1
397,Gas Station / Garage,1
654,Athletic & Sport,1
988,Miscellaneous Shop,2
576,Art Museum,1
860,Church,1
644,Clothing Store,1
200,Deli / Bodega,1
293,Ice Cream Shop,1
203,Flea Market,1
840,Diner,1
963,Gym / Fitness Center,2
654,Arts & Crafts Store,1
115,French Restaurant,1
34,Bakery,4
670,Athletic & Sport,1
95,Factory,2
427,Tea Room,1
561,American Restaurant,1
453,Parking,2
397,Bagel Shop,1
440,Bus Station,1
37,Embassy / Consulate,1
1074,Drugstore / Pharmacy,1
663,Hardware Store,1
149,Fast Food Restaurant,1
149,Electronics Store,2
232,Performing Arts Venue,2
359,Performing Arts Venue,1
512,Fast Food Restaurant,1
465,Department Store,1
349,Pet Store,4
290,Government Building,1
350,Clothing Store,2
709,Gift Shop,1
175,Candy Store,1
709,Bookstore,1
945,Pizza Place,2
252,Greek Restaurant,1
468,Stadium,2
322,Spa / Massage,1
6,Hot Dog Joint,1
393,Salon / Barbershop,13
552,Steakhouse,1
808,Food & Drink Shop,6
1031,Korean Restaurant,1
764,Ramen /  Noodle House,2
426,Vietnamese Restaurant,1
372,Department Store,2
927,Spanish Restaurant,1
602,Department Store,4
38,Miscellaneous Shop,1
572,Mac & Cheese Joint,1
